cell_id,cycle,scenario,feature,V_std,count,I_std,V_min,V_max
9-8,1501,discharge-high,I_std,,,0.0009145552834354,,
9-8,1566,discharge-high,I_std,,,0.0009201325935808,,
9-8,1696,discharge-high,I_std,,,0.0008774787666677,,
9-8,1724,discharge-high,I_std,,,0.0009492526518345,,
9-8,1785,discharge-high,I_std,,,0.0009138185349344,,
2-3,1714,discharge-high,V_min,,,,3.053,
2-3,1739,discharge-high,V_min,,,,3.053,
2-3,1740,discharge-high,V_min,,,,3.053,
2-3,1741,discharge-high,V_min,,,,3.0527,
2-3,1742,discharge-high,V_min,,,,3.0527,
2-3,1743,discharge-high,V_min,,,,3.0524,
2-3,1744,discharge-high,V_min,,,,3.0527,
2-3,1745,discharge-high,V_min,,,,3.0521,
2-3,1746,discharge-high,V_min,,,,3.0524,
2-3,1747,discharge-high,V_min,,,,3.0521,
2-3,1748,discharge-high,V_min,,,,3.0521,
2-3,1749,discharge-high,V_min,,,,3.0518,
2-3,1750,discharge-high,V_min,,,,3.0521,
2-3,1751,discharge-high,V_min,,,,3.0518,
2-5,1254,discharge-high,V_min,,,,3.053,
2-5,1256,discharge-high,V_min,,,,3.053,
2-5,1257,discharge-high,V_min,,,,3.0524,
2-5,1258,discharge-high,V_min,,,,3.053,
2-5,1261,discharge-high,V_min,,,,3.0524,
2-5,1262,discharge-high,V_min,,,,3.053,
2-5,1263,discharge-high,V_min,,,,3.0521,
2-5,1264,discharge-high,V_min,,,,3.0521,
2-5,1265,discharge-high,V_min,,,,3.053,
2-5,1266,discharge-high,V_min,,,,3.053,
2-5,1267,discharge-high,V_min,,,,3.0524,
2-5,1268,discharge-high,V_min,,,,3.0524,
2-5,1269,discharge-high,V_min,,,,3.0521,
2-5,1270,discharge-high,V_min,,,,3.0518,
2-5,1271,discharge-high,V_min,,,,3.0518,
2-5,1272,discharge-high,V_min,,,,3.0527,
2-5,1273,discharge-high,V_min,,,,3.0524,
2-5,1274,discharge-high,V_min,,,,3.0521,
2-5,1275,discharge-high,V_min,,,,3.0527,
2-5,1276,discharge-high,V_min,,,,3.0515,
2-5,1277,discharge-high,V_min,,,,3.0518,
2-5,1278,discharge-high,V_min,,,,3.053,
2-5,1279,discharge-high,V_min,,,,3.053,
2-5,1280,discharge-high,V_min,,,,3.0524,
2-5,1281,discharge-high,V_min,,,,3.0524,
2-5,1282,discharge-high,V_min,,,,3.0521,
2-5,1283,discharge-high,V_min,,,,3.0518,
2-5,1284,discharge-high,V_min,,,,3.053,
2-5,1285,discharge-high,V_min,,,,3.053,
2-5,1287,discharge-high,V_min,,,,3.053,
2-5,1289,discharge-high,V_min,,,,3.0518,
2-5,1290,discharge-high,V_min,,,,3.0524,
2-5,1291,discharge-high,V_min,,,,3.053,
2-5,1292,discharge-high,V_min,,,,3.0524,
2-5,1293,discharge-high,V_min,,,,3.0521,
2-5,1294,discharge-high,V_min,,,,3.0527,
2-5,1295,discharge-high,V_min,,,,3.0515,
2-5,1296,discharge-high,V_min,,,,3.0515,
2-5,1297,discharge-high,V_min,,,,3.0521,
2-5,1298,discharge-high,V_min,,,,3.0527,
2-5,1299,discharge-high,V_min,,,,3.0515,
2-5,1300,discharge-high,V_min,,,,3.0518,
2-5,1301,discharge-high,V_min,,,,3.0518,
2-5,1302,discharge-high,V_min,,,,3.0512,
2-5,1303,discharge-high,V_min,,,,3.0515,
2-5,1304,discharge-high,V_min,,,,3.0527,
2-5,1305,discharge-high,V_min,,,,3.0518,
2-5,1306,discharge-high,V_min,,,,3.0518,
2-5,1307,discharge-high,V_min,,,,3.0512,
2-5,1308,discharge-high,V_min,,,,3.0509,
2-5,1309,discharge-high,V_min,,,,3.0515,
2-5,1310,discharge-high,V_min,,,,3.0527,
2-5,1311,discharge-high,V_min,,,,3.0518,
2-5,1312,discharge-high,V_min,,,,3.0524,
2-5,1313,discharge-high,V_min,,,,3.0521,
2-5,1314,discharge-high,V_min,,,,3.0515,
2-5,1315,discharge-high,V_min,,,,3.0515,
2-5,1316,discharge-high,V_min,,,,3.0521,
2-5,1317,discharge-high,V_min,,,,3.0521,
2-5,1318,discharge-high,V_min,,,,3.0515,
2-5,1319,discharge-high,V_min,,,,3.0518,
2-5,1320,discharge-high,V_min,,,,3.0512,
2-5,1321,discharge-high,V_min,,,,3.0512,
2-5,1322,discharge-high,V_min,,,,3.0518,
2-5,1323,discharge-high,V_min,,,,3.0518,
2-5,1324,discharge-high,V_min,,,,3.0509,
2-5,1325,discharge-high,V_min,,,,3.0515,
2-5,1326,discharge-high,V_min,,,,3.0509,
2-5,1327,discharge-high,V_min,,,,3.0509,
2-5,1328,discharge-high,V_min,,,,3.0515,
2-5,1329,discharge-high,V_min,,,,3.0515,
2-5,1330,discharge-high,V_min,,,,3.0509,
2-5,1331,discharge-high,V_min,,,,3.0512,
2-5,1332,discharge-high,V_min,,,,3.0502,
2-5,1333,discharge-high,V_min,,,,3.0509,
2-5,1334,discharge-high,V_min,,,,3.0505,
2-5,1335,discharge-high,V_min,,,,3.0509,
2-5,1336,discharge-high,V_min,,,,3.0509,
2-5,1337,discharge-high,V_min,,,,3.0505,
2-5,1338,discharge-high,V_min,,,,3.0496,
2-5,1339,discharge-high,V_min,,,,3.0502,
2-5,1340,discharge-high,V_min,,,,3.0502,
2-5,1341,discharge-high,V_min,,,,3.0509,
2-5,1342,discharge-high,V_min,,,,3.0499,
2-5,1343,discharge-high,V_min,,,,3.0502,
2-5,1344,discharge-high,V_min,,,,3.0496,
2-5,1345,discharge-high,V_min,,,,3.0496,
2-5,1346,discharge-high,V_min,,,,3.0502,
2-5,1347,discharge-high,V_min,,,,3.0505,
2-5,1348,discharge-high,V_min,,,,3.0493,
2-5,1349,discharge-high,V_min,,,,3.0496,
2-5,1350,discharge-high,V_min,,,,3.0493,
2-5,1351,discharge-high,V_min,,,,3.0493,
2-5,1352,discharge-high,V_min,,,,3.0496,
2-5,1353,discharge-high,V_min,,,,3.0502,
2-5,1354,discharge-high,V_min,,,,3.0493,
2-5,1355,discharge-high,V_min,,,,3.0499,
2-5,1356,discharge-high,V_min,,,,3.0496,
2-5,1357,discharge-high,V_min,,,,3.0499,
2-5,1358,discharge-high,V_min,,,,3.0505,
2-5,1359,discharge-high,V_min,,,,3.0509,
2-5,1360,discharge-high,V_min,,,,3.0496,
2-5,1361,discharge-high,V_min,,,,3.0502,
2-5,1362,discharge-high,V_min,,,,3.0493,
2-5,1363,discharge-high,V_min,,,,3.0493,
2-5,1364,discharge-high,V_min,,,,3.0502,
2-5,1365,discharge-high,V_min,,,,3.0502,
2-5,1366,discharge-high,V_min,,,,3.0496,
2-5,1367,discharge-high,V_min,,,,3.0496,
2-5,1368,discharge-high,V_min,,,,3.049,
2-5,1369,discharge-high,V_min,,,,3.0493,
2-5,1370,discharge-high,V_min,,,,3.0496,
2-5,1371,discharge-high,V_min,,,,3.0502,
2-5,1372,discharge-high,V_min,,,,3.0496,
2-5,1373,discharge-high,V_min,,,,3.0496,
2-5,1374,discharge-high,V_min,,,,3.049,
2-5,1375,discharge-high,V_min,,,,3.049,
2-5,1376,discharge-high,V_min,,,,3.0496,
2-5,1377,discharge-high,V_min,,,,3.0499,
2-5,1378,discharge-high,V_min,,,,3.049,
2-5,1379,discharge-high,V_min,,,,3.0493,
2-5,1380,discharge-high,V_min,,,,3.049,
2-5,1381,discharge-high,V_min,,,,3.049,
2-5,1382,discharge-high,V_min,,,,3.049,
2-5,1383,discharge-high,V_min,,,,3.0499,
2-5,1384,discharge-high,V_min,,,,3.0487,
2-5,1385,discharge-high,V_min,,,,3.0487,
2-5,1386,discharge-high,V_min,,,,3.0484,
10-8,6,discharge-high,V_min,,,,3.2201,
10-8,7,discharge-high,V_min,,,,3.2201,
10-8,8,discharge-high,V_min,,,,3.2204,
10-8,9,discharge-high,V_min,,,,3.2204,
10-8,10,discharge-high,V_min,,,,3.2201,
10-8,11,discharge-high,V_min,,,,3.2201,
10-8,12,discharge-high,V_min,,,,3.2201,
10-8,13,discharge-high,V_min,,,,3.2204,
10-8,14,discharge-high,V_min,,,,3.2201,
10-8,15,discharge-high,V_min,,,,3.2207,
10-8,16,discharge-high,V_min,,,,3.2207,
10-8,17,discharge-high,V_min,,,,3.2207,
10-8,18,discharge-high,V_min,,,,3.2211,
10-8,19,discharge-high,V_min,,,,3.2211,
10-8,20,discharge-high,V_min,,,,3.2211,
10-8,21,discharge-high,V_min,,,,3.2214,
10-8,22,discharge-high,V_min,,,,3.2217,
10-8,23,discharge-high,V_min,,,,3.2211,
10-8,24,discharge-high,V_min,,,,3.2207,
10-8,25,discharge-high,V_min,,,,3.2207,
10-8,26,discharge-high,V_min,,,,3.2207,
10-8,27,discharge-high,V_min,,,,3.2207,
10-8,28,discharge-high,V_min,,,,3.2211,
10-8,29,discharge-high,V_min,,,,3.2211,
10-8,30,discharge-high,V_min,,,,3.2211,
10-8,31,discharge-high,V_min,,,,3.2207,
10-8,32,discharge-high,V_min,,,,3.2211,
10-8,33,discharge-high,V_min,,,,3.2207,
10-8,34,discharge-high,V_min,,,,3.2207,
10-8,35,discharge-high,V_min,,,,3.2211,
10-8,36,discharge-high,V_min,,,,3.2207,
10-8,37,discharge-high,V_min,,,,3.2207,
10-8,38,discharge-high,V_min,,,,3.2207,
10-8,39,discharge-high,V_min,,,,3.2207,
10-8,40,discharge-high,V_min,,,,3.2207,
10-8,41,discharge-high,V_min,,,,3.2207,
10-8,42,discharge-high,V_min,,,,3.2207,
10-8,43,discharge-high,V_min,,,,3.2207,
10-8,44,discharge-high,V_min,,,,3.2204,
10-8,45,discharge-high,V_min,,,,3.2204,
10-8,46,discharge-high,V_min,,,,3.2204,
10-8,47,discharge-high,V_min,,,,3.2204,
10-8,48,discharge-high,V_min,,,,3.2204,
10-8,49,discharge-high,V_min,,,,3.2204,
10-8,50,discharge-high,V_min,,,,3.2204,
10-8,51,discharge-high,V_min,,,,3.2204,
10-8,52,discharge-high,V_min,,,,3.2204,
10-8,53,discharge-high,V_min,,,,3.2204,
10-8,54,discharge-high,V_min,,,,3.2201,
10-8,55,discharge-high,V_min,,,,3.2207,
10-8,56,discharge-high,V_min,,,,3.2207,
10-8,57,discharge-high,V_min,,,,3.2207,
10-8,58,discharge-high,V_min,,,,3.2207,
10-8,59,discharge-high,V_min,,,,3.2207,
10-8,60,discharge-high,V_min,,,,3.2204,
10-8,61,discharge-high,V_min,,,,3.2207,
10-8,62,discharge-high,V_min,,,,3.2204,
10-8,63,discharge-high,V_min,,,,3.2204,
10-8,64,discharge-high,V_min,,,,3.2204,
10-8,65,discharge-high,V_min,,,,3.2204,
10-8,66,discharge-high,V_min,,,,3.2204,
10-8,67,discharge-high,V_min,,,,3.2201,
10-8,68,discharge-high,V_min,,,,3.2204,
10-8,69,discharge-high,V_min,,,,3.2204,
10-8,70,discharge-high,V_min,,,,3.2204,
10-8,71,discharge-high,V_min,,,,3.2204,
10-8,72,discharge-high,V_min,,,,3.2207,
10-8,73,discharge-high,V_min,,,,3.2207,
10-8,74,discharge-high,V_min,,,,3.2207,
10-8,75,discharge-high,V_min,,,,3.2207,
10-8,76,discharge-high,V_min,,,,3.2207,
10-8,77,discharge-high,V_min,,,,3.2204,
10-8,78,discharge-high,V_min,,,,3.2204,
10-8,79,discharge-high,V_min,,,,3.2207,
10-8,80,discharge-high,V_min,,,,3.2207,
10-8,81,discharge-high,V_min,,,,3.2207,
10-8,82,discharge-high,V_min,,,,3.2207,
10-8,83,discharge-high,V_min,,,,3.2204,
10-8,84,discharge-high,V_min,,,,3.2207,
10-8,85,discharge-high,V_min,,,,3.2204,
10-8,86,discharge-high,V_min,,,,3.2204,
10-8,87,discharge-high,V_min,,,,3.2201,
10-8,88,discharge-high,V_min,,,,3.2204,
10-8,89,discharge-high,V_min,,,,3.2204,
10-8,90,discharge-high,V_min,,,,3.2204,
10-8,91,discharge-high,V_min,,,,3.2204,
10-8,92,discharge-high,V_min,,,,3.2201,
10-8,93,discharge-high,V_min,,,,3.2201,
10-8,94,discharge-high,V_min,,,,3.2201,
10-8,96,discharge-high,V_min,,,,3.2201,
10-8,97,discharge-high,V_min,,,,3.2201,
10-8,98,discharge-high,V_min,,,,3.2201,
10-8,105,discharge-high,V_min,,,,3.2201,
10-8,112,discharge-high,V_min,,,,3.2201,
10-8,113,discharge-high,V_min,,,,3.2201,
10-8,114,discharge-high,V_min,,,,3.2201,
10-8,115,discharge-high,V_min,,,,3.2201,
10-8,116,discharge-high,V_min,,,,3.2201,
10-8,120,discharge-high,V_min,,,,3.2204,
10-8,121,discharge-high,V_min,,,,3.2201,
10-8,122,discharge-high,V_min,,,,3.2204,
10-8,123,discharge-high,V_min,,,,3.2204,
10-8,124,discharge-high,V_min,,,,3.2204,
10-8,125,discharge-high,V_min,,,,3.2201,
10-8,126,discharge-high,V_min,,,,3.2201,
10-8,127,discharge-high,V_min,,,,3.2204,
10-8,128,discharge-high,V_min,,,,3.2201,
10-8,131,discharge-high,V_min,,,,3.2201,
10-8,156,discharge-high,V_min,,,,3.2201,
10-8,159,discharge-high,V_min,,,,3.2204,
10-8,163,discharge-high,V_min,,,,3.2201,
10-8,164,discharge-high,V_min,,,,3.2201,
10-8,165,discharge-high,V_min,,,,3.2201,
2-5,114,discharge-high,V_max,,,,,3.3041
2-5,1128,discharge-high,V_max,,,,,3.3032
2-5,1230,discharge-high,V_max,,,,,3.3041
2-5,1238,discharge-high,V_max,,,,,3.3038
2-5,1240,discharge-high,V_max,,,,,3.3041
2-5,1241,discharge-high,V_max,,,,,3.3041
2-5,1245,discharge-high,V_max,,,,,3.3029
2-5,1250,discharge-high,V_max,,,,,3.3038
2-5,1255,discharge-high,V_max,,,,,3.3035
2-5,1288,discharge-high,V_max,,,,,3.3026
2-7,2122,discharge-high,V_max,,,,,3.3035
2-7,2123,discharge-high,V_max,,,,,3.3041
2-7,2124,discharge-high,V_max,,,,,3.3041
2-7,2132,discharge-high,V_max,,,,,3.3038
2-7,2133,discharge-high,V_max,,,,,3.3041
2-7,2134,discharge-high,V_max,,,,,3.3035
2-7,2137,discharge-high,V_max,,,,,3.3004
2-7,2138,discharge-high,V_max,,,,,3.3038
2-7,2139,discharge-high,V_max,,,,,3.3041
2-7,2140,discharge-high,V_max,,,,,3.3041
2-7,2142,discharge-high,V_max,,,,,3.302
2-7,2143,discharge-high,V_max,,,,,3.3041
2-7,2144,discharge-high,V_max,,,,,3.3038
2-7,2145,discharge-high,V_max,,,,,3.3038
2-7,2146,discharge-high,V_max,,,,,3.3041
2-7,2147,discharge-high,V_max,,,,,3.3041
2-7,2148,discharge-high,V_max,,,,,3.3035
2-7,2151,discharge-high,V_max,,,,,3.3017
2-7,2152,discharge-high,V_max,,,,,3.3007
2-7,2153,discharge-high,V_max,,,,,3.3017
2-7,2155,discharge-high,V_max,,,,,3.3035
2-7,2156,discharge-high,V_max,,,,,3.3026
2-7,2157,discharge-high,V_max,,,,,3.3041
2-7,2158,discharge-high,V_max,,,,,3.3017
2-7,2159,discharge-high,V_max,,,,,3.3026
2-7,2160,discharge-high,V_max,,,,,3.3038
2-7,2161,discharge-high,V_max,,,,,3.301
2-7,2162,discharge-high,V_max,,,,,3.3035
2-7,2163,discharge-high,V_max,,,,,3.3038
2-7,2164,discharge-high,V_max,,,,,3.3029
2-7,2165,discharge-high,V_max,,,,,3.3007
2-7,2166,discharge-high,V_max,,,,,3.3017
2-7,2167,discharge-high,V_max,,,,,3.3041
2-7,2168,discharge-high,V_max,,,,,3.3026
2-7,2169,discharge-high,V_max,,,,,3.3029
2-7,2170,discharge-high,V_max,,,,,3.3026
2-7,2171,discharge-high,V_max,,,,,3.3038
2-7,2172,discharge-high,V_max,,,,,3.3035
2-7,2173,discharge-high,V_max,,,,,3.3035
2-7,2174,discharge-high,V_max,,,,,3.3023
2-7,2175,discharge-high,V_max,,,,,3.302
2-7,2176,discharge-high,V_max,,,,,3.3023
2-7,2177,discharge-high,V_max,,,,,3.3029
2-7,2178,discharge-high,V_max,,,,,3.3023
2-7,2179,discharge-high,V_max,,,,,3.3017
2-7,2180,discharge-high,V_max,,,,,3.3001
2-7,2181,discharge-high,V_max,,,,,3.3035
2-7,2182,discharge-high,V_max,,,,,3.3014
2-7,2183,discharge-high,V_max,,,,,3.2998
2-7,2184,discharge-high,V_max,,,,,3.3023
2-7,2185,discharge-high,V_max,,,,,3.3017
2-7,2186,discharge-high,V_max,,,,,3.3017
2-7,2187,discharge-high,V_max,,,,,3.2995
2-7,2188,discharge-high,V_max,,,,,3.3023
2-7,2189,discharge-high,V_max,,,,,3.3014
2-7,2190,discharge-high,V_max,,,,,3.3017
2-7,2191,discharge-high,V_max,,,,,3.301
2-7,2192,discharge-high,V_max,,,,,3.3017
2-7,2193,discharge-high,V_max,,,,,3.301
2-7,2194,discharge-high,V_max,,,,,3.301
2-7,2195,discharge-high,V_max,,,,,3.2998
2-7,2196,discharge-high,V_max,,,,,3.301
2-7,2197,discharge-high,V_max,,,,,3.3007
2-7,2198,discharge-high,V_max,,,,,3.3001
2-7,2199,discharge-high,V_max,,,,,3.3001
2-7,2200,discharge-high,V_max,,,,,3.3004
2-7,2201,discharge-high,V_max,,,,,3.301
2-7,2202,discharge-high,V_max,,,,,3.301
10-8,5,discharge-high,V_max,,,,,3.519
10-8,99,discharge-high,V_max,,,,,3.519
10-8,101,discharge-high,V_max,,,,,3.5181
10-8,132,discharge-high,V_max,,,,,3.519
10-8,136,discharge-high,V_max,,,,,3.519
10-8,137,discharge-high,V_max,,,,,3.5181
10-8,138,discharge-high,V_max,,,,,3.519
10-8,142,discharge-high,V_max,,,,,3.5187
10-8,143,discharge-high,V_max,,,,,3.5187
10-8,144,discharge-high,V_max,,,,,3.5187
10-8,147,discharge-high,V_max,,,,,3.5181
10-8,150,discharge-high,V_max,,,,,3.519
10-8,151,discharge-high,V_max,,,,,3.5187
10-8,153,discharge-high,V_max,,,,,3.5181
10-8,155,discharge-high,V_max,,,,,3.5187
10-8,157,discharge-high,V_max,,,,,3.519
10-8,160,discharge-high,V_max,,,,,3.5181
10-8,168,discharge-high,V_max,,,,,3.5181
10-8,170,discharge-high,V_max,,,,,3.5187
10-8,171,discharge-high,V_max,,,,,3.519
10-8,172,discharge-high,V_max,,,,,3.5193
10-8,173,discharge-high,V_max,,,,,3.5181
10-8,174,discharge-high,V_max,,,,,3.519
10-8,176,discharge-high,V_max,,,,,3.5193
10-8,178,discharge-high,V_max,,,,,3.5187
10-8,185,discharge-high,V_max,,,,,3.519
10-8,190,discharge-high,V_max,,,,,3.519
10-8,192,discharge-high,V_max,,,,,3.5181
10-8,193,discharge-high,V_max,,,,,3.5181
10-8,195,discharge-high,V_max,,,,,3.5181
10-8,196,discharge-high,V_max,,,,,3.519
10-8,199,discharge-high,V_max,,,,,3.5181
10-8,200,discharge-high,V_max,,,,,3.5187
10-8,201,discharge-high,V_max,,,,,3.519
10-8,203,discharge-high,V_max,,,,,3.5181
10-8,204,discharge-high,V_max,,,,,3.5181
10-8,205,discharge-high,V_max,,,,,3.5196
10-8,206,discharge-high,V_max,,,,,3.5181
10-8,208,discharge-high,V_max,,,,,3.5181
10-8,210,discharge-high,V_max,,,,,3.5187
10-8,211,discharge-high,V_max,,,,,3.519
10-8,216,discharge-high,V_max,,,,,3.5187
10-8,218,discharge-high,V_max,,,,,3.5181
10-8,221,discharge-high,V_max,,,,,3.5181
10-8,223,discharge-high,V_max,,,,,3.5181
10-8,231,discharge-high,V_max,,,,,3.5181
10-8,233,discharge-high,V_max,,,,,3.5187
10-8,236,discharge-high,V_max,,,,,3.519
10-8,238,discharge-high,V_max,,,,,3.519
10-8,239,discharge-high,V_max,,,,,3.519
10-8,241,discharge-high,V_max,,,,,3.5181
10-8,244,discharge-high,V_max,,,,,3.5181
10-8,245,discharge-high,V_max,,,,,3.5181
10-8,251,discharge-high,V_max,,,,,3.5181
10-8,252,discharge-high,V_max,,,,,3.5181
10-8,261,discharge-high,V_max,,,,,3.5181
10-8,266,discharge-high,V_max,,,,,3.5181
10-8,271,discharge-high,V_max,,,,,3.5181
10-8,273,discharge-high,V_max,,,,,3.5181
10-8,324,discharge-high,V_max,,,,,3.5181
10-8,354,discharge-high,V_max,,,,,3.5181
10-8,356,discharge-high,V_max,,,,,3.5181
10-8,403,discharge-high,V_max,,,,,3.5181
3-8,5,discharge-mid,V_std,0.0131756581545986,,,,
8-6,2,discharge-mid,V_std,0.0129399806721239,,,,
8-6,3,discharge-mid,V_std,0.0126899613268919,,,,
8-6,4,discharge-mid,V_std,0.0127855801826143,,,,
8-6,5,discharge-mid,V_std,0.0129676956356159,,,,
8-6,6,discharge-mid,V_std,0.0128932235756537,,,,
8-6,7,discharge-mid,V_std,0.0128994129835476,,,,
8-6,8,discharge-mid,V_std,0.0126294114395802,,,,
8-6,9,discharge-mid,V_std,0.0126319282709975,,,,
8-6,10,discharge-mid,V_std,0.0126659594138841,,,,
8-6,11,discharge-mid,V_std,0.0126441521969283,,,,
8-6,12,discharge-mid,V_std,0.0125526015829434,,,,
8-6,13,discharge-mid,V_std,0.0127442364724706,,,,
8-6,14,discharge-mid,V_std,0.0128133974892018,,,,
8-6,15,discharge-mid,V_std,0.0128135863903594,,,,
8-6,16,discharge-mid,V_std,0.0127929518097819,,,,
8-6,17,discharge-mid,V_std,0.0127825074882352,,,,
8-6,18,discharge-mid,V_std,0.0128103051710356,,,,
8-6,19,discharge-mid,V_std,0.0128575602573526,,,,
8-6,20,discharge-mid,V_std,0.012748225691041,,,,
8-6,21,discharge-mid,V_std,0.012740201679674,,,,
8-6,22,discharge-mid,V_std,0.0128722166904548,,,,
8-6,23,discharge-mid,V_std,0.0129086267277826,,,,
8-6,24,discharge-mid,V_std,0.012845522756682,,,,
8-6,25,discharge-mid,V_std,0.0129016115914352,,,,
8-6,26,discharge-mid,V_std,0.0128878806038261,,,,
8-6,27,discharge-mid,V_std,0.0128785629315919,,,,
8-6,28,discharge-mid,V_std,0.0127381081751789,,,,
8-6,29,discharge-mid,V_std,0.0126651452300932,,,,
8-6,30,discharge-mid,V_std,0.0128941337310462,,,,
8-6,31,discharge-mid,V_std,0.0127869280543199,,,,
8-6,32,discharge-mid,V_std,0.0128111539408647,,,,
8-6,33,discharge-mid,V_std,0.0127967700894046,,,,
8-6,34,discharge-mid,V_std,0.0126942081567983,,,,
8-6,35,discharge-mid,V_std,0.012749116419017,,,,
8-6,36,discharge-mid,V_std,0.0127125630826039,,,,
8-6,37,discharge-mid,V_std,0.0127606674658885,,,,
8-6,38,discharge-mid,V_std,0.0127187361389566,,,,
8-6,39,discharge-mid,V_std,0.0126808108644856,,,,
8-6,40,discharge-mid,V_std,0.0127250128889551,,,,
8-6,41,discharge-mid,V_std,0.0126575547986999,,,,
8-6,42,discharge-mid,V_std,0.0127534421913277,,,,
8-6,43,discharge-mid,V_std,0.0127988008191203,,,,
8-6,44,discharge-mid,V_std,0.0128136319988883,,,,
8-6,45,discharge-mid,V_std,0.0127716299665449,,,,
8-6,46,discharge-mid,V_std,0.012930344537338,,,,
8-6,47,discharge-mid,V_std,0.012825294800873,,,,
8-6,48,discharge-mid,V_std,0.0128127096691665,,,,
8-6,49,discharge-mid,V_std,0.0129374499525301,,,,
8-6,50,discharge-mid,V_std,0.0128918733363682,,,,
8-6,51,discharge-mid,V_std,0.0129233304437845,,,,
8-6,52,discharge-mid,V_std,0.0129081843697261,,,,
8-6,53,discharge-mid,V_std,0.0129152001832014,,,,
8-6,54,discharge-mid,V_std,0.012948614464838,,,,
8-6,55,discharge-mid,V_std,0.012893410125423,,,,
8-6,56,discharge-mid,V_std,0.0127468944386253,,,,
8-6,57,discharge-mid,V_std,0.012906449383998,,,,
8-6,58,discharge-mid,V_std,0.0129513442419963,,,,
8-6,59,discharge-mid,V_std,0.0129882804574937,,,,
8-6,60,discharge-mid,V_std,0.0129418786102035,,,,
8-6,61,discharge-mid,V_std,0.0128948530610791,,,,
8-6,62,discharge-mid,V_std,0.0129561676695368,,,,
8-6,63,discharge-mid,V_std,0.0128118239077258,,,,
8-6,64,discharge-mid,V_std,0.0127902052612973,,,,
8-6,65,discharge-mid,V_std,0.0128811288224919,,,,
8-6,66,discharge-mid,V_std,0.012960221040502,,,,
8-6,67,discharge-mid,V_std,0.0129630345305247,,,,
8-6,68,discharge-mid,V_std,0.0130372802552264,,,,
8-6,69,discharge-mid,V_std,0.0129261432103537,,,,
8-6,71,discharge-mid,V_std,0.0130742269093719,,,,
8-6,72,discharge-mid,V_std,0.0130151380762053,,,,
8-6,73,discharge-mid,V_std,0.0130504572985663,,,,
8-6,74,discharge-mid,V_std,0.0129106035978688,,,,
8-6,75,discharge-mid,V_std,0.0129188501567166,,,,
8-6,76,discharge-mid,V_std,0.0130561915352287,,,,
8-6,78,discharge-mid,V_std,0.0130704667250653,,,,
8-6,79,discharge-mid,V_std,0.0130221189036143,,,,
8-6,80,discharge-mid,V_std,0.0129704920992433,,,,
8-6,81,discharge-mid,V_std,0.0129498291556869,,,,
8-6,82,discharge-mid,V_std,0.0129757198165,,,,
8-6,83,discharge-mid,V_std,0.0129545325817371,,,,
8-6,84,discharge-mid,V_std,0.0127964480538572,,,,
8-6,85,discharge-mid,V_std,0.0128769493219582,,,,
8-6,86,discharge-mid,V_std,0.0128815116023956,,,,
8-6,87,discharge-mid,V_std,0.0129423004722875,,,,
8-6,88,discharge-mid,V_std,0.012938999299686,,,,
8-6,89,discharge-mid,V_std,0.0129999934504703,,,,
8-6,90,discharge-mid,V_std,0.0129683575790121,,,,
8-6,91,discharge-mid,V_std,0.0130218591235006,,,,
8-6,92,discharge-mid,V_std,0.0130977537037675,,,,
8-6,93,discharge-mid,V_std,0.0129096817592312,,,,
8-6,94,discharge-mid,V_std,0.0129069877714877,,,,
8-6,95,discharge-mid,V_std,0.0131490337987798,,,,
8-6,97,discharge-mid,V_std,0.0131674206037194,,,,
8-6,98,discharge-mid,V_std,0.0130987155399391,,,,
8-6,99,discharge-mid,V_std,0.0131084937478806,,,,
8-6,100,discharge-mid,V_std,0.0129693632160632,,,,
8-6,101,discharge-mid,V_std,0.0130401701281379,,,,
8-6,102,discharge-mid,V_std,0.0129689883765477,,,,
8-6,103,discharge-mid,V_std,0.0129319165982923,,,,
8-6,104,discharge-mid,V_std,0.0130979079932044,,,,
8-6,105,discharge-mid,V_std,0.0130894004330633,,,,
8-6,106,discharge-mid,V_std,0.0129810179520772,,,,
8-6,107,discharge-mid,V_std,0.0130210650166627,,,,
8-6,108,discharge-mid,V_std,0.0130914507555925,,,,
8-6,109,discharge-mid,V_std,0.0131469063361904,,,,
8-6,110,discharge-mid,V_std,0.0130488198722961,,,,
8-6,111,discharge-mid,V_std,0.0130112452379622,,,,
8-6,112,discharge-mid,V_std,0.0129507004297815,,,,
8-6,113,discharge-mid,V_std,0.0130160064754009,,,,
8-6,114,discharge-mid,V_std,0.0131019488779614,,,,
8-6,116,discharge-mid,V_std,0.0131543772572342,,,,
8-6,117,discharge-mid,V_std,0.013083810021359,,,,
8-6,118,discharge-mid,V_std,0.0130798510875419,,,,
8-6,119,discharge-mid,V_std,0.0131119109479138,,,,
8-6,120,discharge-mid,V_std,0.0131750730469054,,,,
8-6,121,discharge-mid,V_std,0.0130634021316588,,,,
8-6,122,discharge-mid,V_std,0.0130943181859051,,,,
8-6,123,discharge-mid,V_std,0.0131222465607166,,,,
8-6,124,discharge-mid,V_std,0.01311267352286,,,,
8-6,125,discharge-mid,V_std,0.0130812164196336,,,,
8-6,126,discharge-mid,V_std,0.0130588115361175,,,,
8-6,127,discharge-mid,V_std,0.0130781226781497,,,,
8-6,128,discharge-mid,V_std,0.0130292626022907,,,,
8-6,129,discharge-mid,V_std,0.0130120008137069,,,,
