cell_id,cycle,scenario,feature,V_std,count,I_std,V_min,V_max
2-2,2000,discharge-high,I_std,,,0.0,,
2-2,2072,discharge-high,I_std,,,0.0,,
2-2,2076,discharge-high,I_std,,,0.0,,
2-2,2110,discharge-high,I_std,,,0.0,,
2-2,2284,discharge-high,I_std,,,0.0,,
2-2,2286,discharge-high,I_std,,,0.0,,
2-2,2425,discharge-high,I_std,,,0.0,,
2-2,2447,discharge-high,I_std,,,0.0,,
2-2,2449,discharge-high,I_std,,,0.0,,
2-2,2451,discharge-high,I_std,,,0.0,,
2-2,2493,discharge-high,I_std,,,0.0,,
2-2,2526,discharge-high,I_std,,,0.0,,
2-3,1360,discharge-high,I_std,,,0.0,,
2-3,1394,discharge-high,I_std,,,0.0,,
2-3,1397,discharge-high,I_std,,,0.0,,
2-3,1401,discharge-high,I_std,,,0.0,,
2-4,1031,discharge-high,I_std,,,0.0,,
2-4,1054,discharge-high,I_std,,,0.0,,
2-4,1057,discharge-high,I_std,,,0.0,,
2-4,1060,discharge-high,I_std,,,0.0,,
2-4,1094,discharge-high,I_std,,,0.0,,
2-4,1095,discharge-high,I_std,,,0.0,,
2-4,1150,discharge-high,I_std,,,0.0,,
2-4,1151,discharge-high,I_std,,,0.0,,
2-4,1153,discharge-high,I_std,,,0.0,,
2-4,1164,discharge-high,I_std,,,0.0,,
2-4,1166,discharge-high,I_std,,,0.0,,
2-4,1167,discharge-high,I_std,,,0.0,,
2-4,1174,discharge-high,I_std,,,0.0,,
2-5,487,discharge-high,I_std,,,0.0,,
2-5,488,discharge-high,I_std,,,0.0,,
2-5,631,discharge-high,I_std,,,0.0,,
2-5,636,discharge-high,I_std,,,0.0,,
2-5,637,discharge-high,I_std,,,0.0,,
2-5,641,discharge-high,I_std,,,0.0,,
2-5,643,discharge-high,I_std,,,0.0,,
2-5,647,discharge-high,I_std,,,0.0,,
2-5,736,discharge-high,I_std,,,0.0,,
2-5,738,discharge-high,I_std,,,0.0,,
2-5,744,discharge-high,I_std,,,0.0,,
2-5,811,discharge-high,I_std,,,0.0,,
2-5,813,discharge-high,I_std,,,0.0,,
2-5,830,discharge-high,I_std,,,0.0,,
2-5,927,discharge-high,I_std,,,0.0,,
2-5,1018,discharge-high,I_std,,,0.0,,
2-5,1022,discharge-high,I_std,,,0.0,,
2-5,1024,discharge-high,I_std,,,0.0,,
2-5,1086,discharge-high,I_std,,,0.0,,
2-5,1087,discharge-high,I_std,,,0.0,,
2-5,1114,discharge-high,I_std,,,0.0,,
2-5,1144,discharge-high,I_std,,,0.0,,
2-5,1229,discharge-high,I_std,,,0.0,,
2-5,1239,discharge-high,I_std,,,0.0,,
2-5,1242,discharge-high,I_std,,,0.0,,
2-5,1243,discharge-high,I_std,,,0.0,,
2-5,1245,discharge-high,I_std,,,0.0,,
2-5,1249,discharge-high,I_std,,,0.0,,
2-5,1288,discharge-high,I_std,,,0.0,,
2-6,482,discharge-high,I_std,,,0.0,,
2-6,622,discharge-high,I_std,,,0.0,,
2-6,623,discharge-high,I_std,,,0.0,,
2-6,695,discharge-high,I_std,,,0.0,,
2-6,696,discharge-high,I_std,,,0.0,,
2-6,718,discharge-high,I_std,,,0.0,,
2-6,745,discharge-high,I_std,,,0.0,,
2-6,810,discharge-high,I_std,,,0.0,,
2-6,811,discharge-high,I_std,,,0.0,,
2-6,827,discharge-high,I_std,,,0.0,,
2-6,850,discharge-high,I_std,,,0.0,,
2-6,920,discharge-high,I_std,,,0.0,,
2-6,925,discharge-high,I_std,,,0.0,,
2-6,952,discharge-high,I_std,,,0.0,,
2-6,963,discharge-high,I_std,,,0.0,,
2-6,990,discharge-high,I_std,,,0.0,,
2-6,996,discharge-high,I_std,,,0.0,,
2-6,1010,discharge-high,I_std,,,0.0,,
2-6,1016,discharge-high,I_std,,,0.0,,
2-6,1030,discharge-high,I_std,,,0.0,,
2-6,1034,discharge-high,I_std,,,0.0,,
2-6,1042,discharge-high,I_std,,,0.0,,
2-6,1055,discharge-high,I_std,,,0.0,,
2-6,1071,discharge-high,I_std,,,0.0,,
2-6,1074,discharge-high,I_std,,,0.0,,
2-6,1101,discharge-high,I_std,,,0.0,,
2-6,1108,discharge-high,I_std,,,0.0,,
2-6,1141,discharge-high,I_std,,,0.0,,
2-6,1151,discharge-high,I_std,,,0.0,,
2-6,1153,discharge-high,I_std,,,0.0,,
2-6,1163,discharge-high,I_std,,,0.0,,
2-6,1185,discharge-high,I_std,,,0.0,,
2-6,1309,discharge-high,I_std,,,0.0,,
2-6,1314,discharge-high,I_std,,,0.0,,
2-6,1316,discharge-high,I_std,,,0.0,,
2-6,1321,discharge-high,I_std,,,0.0,,
2-6,1492,discharge-high,I_std,,,0.0,,
2-6,1495,discharge-high,I_std,,,0.0,,
2-6,1497,discharge-high,I_std,,,0.0,,
2-6,1531,discharge-high,I_std,,,0.0,,
2-6,1540,discharge-high,I_std,,,0.0,,
2-6,1548,discharge-high,I_std,,,0.0,,
2-7,67,discharge-high,I_std,,,0.0,,
2-7,82,discharge-high,I_std,,,0.0,,
2-7,281,discharge-high,I_std,,,0.0,,
2-7,283,discharge-high,I_std,,,0.0,,
2-7,284,discharge-high,I_std,,,0.0,,
2-7,484,discharge-high,I_std,,,0.0,,
2-7,710,discharge-high,I_std,,,0.0,,
2-7,718,discharge-high,I_std,,,0.0,,
2-7,723,discharge-high,I_std,,,0.0,,
2-7,724,discharge-high,I_std,,,0.0,,
2-7,725,discharge-high,I_std,,,0.0,,
2-7,752,discharge-high,I_std,,,0.0,,
2-7,813,discharge-high,I_std,,,0.0,,
2-7,816,discharge-high,I_std,,,0.0,,
2-7,850,discharge-high,I_std,,,0.0,,
2-7,883,discharge-high,I_std,,,0.0,,
2-7,884,discharge-high,I_std,,,0.0,,
2-7,910,discharge-high,I_std,,,0.0,,
2-7,922,discharge-high,I_std,,,0.0,,
2-7,924,discharge-high,I_std,,,0.0,,
2-7,929,discharge-high,I_std,,,0.0,,
2-7,943,discharge-high,I_std,,,0.0,,
2-7,956,discharge-high,I_std,,,0.0,,
2-7,962,discharge-high,I_std,,,0.0,,
2-7,964,discharge-high,I_std,,,0.0,,
2-7,967,discharge-high,I_std,,,0.0,,
2-7,968,discharge-high,I_std,,,0.0,,
2-7,972,discharge-high,I_std,,,0.0,,
2-7,973,discharge-high,I_std,,,0.0,,
2-7,976,discharge-high,I_std,,,0.0,,
2-7,1004,discharge-high,I_std,,,0.0,,
2-7,1013,discharge-high,I_std,,,0.0,,
2-7,1014,discharge-high,I_std,,,0.0,,
2-7,1015,discharge-high,I_std,,,0.0,,
2-7,1028,discharge-high,I_std,,,0.0,,
2-7,1051,discharge-high,I_std,,,0.0,,
2-7,1070,discharge-high,I_std,,,0.0,,
2-7,1073,discharge-high,I_std,,,0.0,,
2-7,1093,discharge-high,I_std,,,0.0,,
2-7,1095,discharge-high,I_std,,,0.0,,
2-7,1101,discharge-high,I_std,,,0.0,,
2-7,1106,discharge-high,I_std,,,0.0,,
2-7,1107,discharge-high,I_std,,,0.0,,
2-7,1113,discharge-high,I_std,,,0.0,,
2-7,1174,discharge-high,I_std,,,0.0,,
2-7,1177,discharge-high,I_std,,,0.0,,
2-7,1202,discharge-high,I_std,,,0.0,,
2-7,1204,discharge-high,I_std,,,0.0,,
2-7,1236,discharge-high,I_std,,,0.0,,
2-7,1242,discharge-high,I_std,,,0.0,,
2-7,1245,discharge-high,I_std,,,0.0,,
2-7,1248,discharge-high,I_std,,,0.0,,
2-7,1255,discharge-high,I_std,,,0.0,,
2-7,1309,discharge-high,I_std,,,0.0,,
2-7,1310,discharge-high,I_std,,,0.0,,
2-7,1311,discharge-high,I_std,,,0.0,,
2-7,1427,discharge-high,I_std,,,0.0,,
2-7,1428,discharge-high,I_std,,,0.0,,
2-7,1429,discharge-high,I_std,,,0.0,,
2-7,1432,discharge-high,I_std,,,0.0,,
2-7,1443,discharge-high,I_std,,,0.0,,
2-7,1468,discharge-high,I_std,,,0.0,,
2-7,1485,discharge-high,I_std,,,0.0,,
2-7,1500,discharge-high,I_std,,,0.0,,
2-7,1514,discharge-high,I_std,,,0.0,,
2-7,1540,discharge-high,I_std,,,0.0,,
2-7,1541,discharge-high,I_std,,,0.0,,
2-7,1542,discharge-high,I_std,,,0.0,,
2-7,1556,discharge-high,I_std,,,0.0,,
2-7,1566,discharge-high,I_std,,,0.0,,
2-7,1572,discharge-high,I_std,,,0.0,,
2-7,1601,discharge-high,I_std,,,0.0,,
2-7,1602,discharge-high,I_std,,,0.0,,
2-7,1603,discharge-high,I_std,,,0.0,,
2-7,1604,discharge-high,I_std,,,0.0,,
2-7,1605,discharge-high,I_std,,,0.0,,
2-7,1609,discharge-high,I_std,,,0.0,,
2-7,1615,discharge-high,I_std,,,0.0,,
2-7,1617,discharge-high,I_std,,,0.0,,
2-7,1618,discharge-high,I_std,,,0.0,,
2-7,1623,discharge-high,I_std,,,0.0,,
2-7,1626,discharge-high,I_std,,,0.0,,
2-7,1668,discharge-high,I_std,,,0.0,,
2-7,1711,discharge-high,I_std,,,0.0,,
2-7,1712,discharge-high,I_std,,,0.0,,
2-7,1715,discharge-high,I_std,,,0.0,,
2-7,1719,discharge-high,I_std,,,0.0,,
2-7,1723,discharge-high,I_std,,,0.0,,
2-7,1732,discharge-high,I_std,,,0.0,,
2-7,1742,discharge-high,I_std,,,0.0,,
2-7,1745,discharge-high,I_std,,,0.0,,
2-7,1755,discharge-high,I_std,,,0.0,,
2-7,1789,discharge-high,I_std,,,0.0,,
2-7,1792,discharge-high,I_std,,,0.0,,
2-7,1806,discharge-high,I_std,,,0.0,,
2-7,1807,discharge-high,I_std,,,0.0,,
2-7,1812,discharge-high,I_std,,,0.0,,
2-7,2151,discharge-high,I_std,,,0.0,,
2-7,2152,discharge-high,I_std,,,0.0,,
2-8,416,discharge-high,I_std,,,0.0,,
2-8,429,discharge-high,I_std,,,0.0,,
2-8,430,discharge-high,I_std,,,0.0,,
2-8,448,discharge-high,I_std,,,0.0,,
2-8,480,discharge-high,I_std,,,0.0,,
2-8,483,discharge-high,I_std,,,0.0,,
2-8,509,discharge-high,I_std,,,0.0,,
2-8,510,discharge-high,I_std,,,0.0,,
2-8,514,discharge-high,I_std,,,0.0,,
2-8,518,discharge-high,I_std,,,0.0,,
2-8,530,discharge-high,I_std,,,0.0,,
2-8,531,discharge-high,I_std,,,0.0,,
2-8,534,discharge-high,I_std,,,0.0,,
2-8,535,discharge-high,I_std,,,0.0,,
2-8,542,discharge-high,I_std,,,0.0,,
2-8,547,discharge-high,I_std,,,0.0,,
2-8,562,discharge-high,I_std,,,0.0,,
2-8,949,discharge-high,I_std,,,0.0,,
2-8,953,discharge-high,I_std,,,0.0,,
2-8,964,discharge-high,I_std,,,0.0,,
2-8,969,discharge-high,I_std,,,0.0,,
2-8,982,discharge-high,I_std,,,0.0,,
3-1,465,discharge-high,I_std,,,0.0,,
3-1,766,discharge-high,I_std,,,0.0,,
3-1,826,discharge-high,I_std,,,0.0,,
3-1,890,discharge-high,I_std,,,0.0,,
3-1,1053,discharge-high,I_std,,,0.0,,
3-1,1082,discharge-high,I_std,,,0.0,,
3-1,1102,discharge-high,I_std,,,0.0,,
3-1,1120,discharge-high,I_std,,,0.0,,
3-1,1213,discharge-high,I_std,,,0.0,,
3-1,1332,discharge-high,I_std,,,0.0,,
3-1,1333,discharge-high,I_std,,,0.0,,
3-1,1399,discharge-high,I_std,,,0.0,,
3-1,1500,discharge-high,I_std,,,0.0,,
3-1,1525,discharge-high,I_std,,,0.0,,
3-1,1556,discharge-high,I_std,,,0.0,,
3-1,1716,discharge-high,I_std,,,0.0,,
3-1,1722,discharge-high,I_std,,,0.0,,
3-1,1725,discharge-high,I_std,,,0.0,,
3-1,1726,discharge-high,I_std,,,0.0,,
3-1,1727,discharge-high,I_std,,,0.0,,
3-1,1730,discharge-high,I_std,,,0.0,,
3-1,1731,discharge-high,I_std,,,0.0,,
3-1,1733,discharge-high,I_std,,,0.0,,
3-1,1748,discharge-high,I_std,,,0.0,,
3-1,1749,discharge-high,I_std,,,0.0,,
3-1,1750,discharge-high,I_std,,,0.0,,
3-1,1753,discharge-high,I_std,,,0.0,,
3-1,1757,discharge-high,I_std,,,0.0,,
3-1,1771,discharge-high,I_std,,,0.0,,
3-1,1842,discharge-high,I_std,,,0.0,,
3-1,1843,discharge-high,I_std,,,0.0,,
3-1,1845,discharge-high,I_std,,,0.0,,
3-1,1848,discharge-high,I_std,,,0.0,,
3-1,1851,discharge-high,I_std,,,0.0,,
3-1,1852,discharge-high,I_std,,,0.0,,
3-1,1858,discharge-high,I_std,,,0.0,,
3-1,1902,discharge-high,I_std,,,0.0,,
3-1,1903,discharge-high,I_std,,,0.0,,
3-1,1905,discharge-high,I_std,,,0.0,,
3-2,682,discharge-high,I_std,,,0.0,,
3-2,683,discharge-high,I_std,,,0.0,,
3-2,738,discharge-high,I_std,,,0.0,,
3-2,801,discharge-high,I_std,,,0.0,,
3-2,914,discharge-high,I_std,,,0.0,,
3-2,1149,discharge-high,I_std,,,0.0,,
3-2,1463,discharge-high,I_std,,,0.0,,
3-2,1466,discharge-high,I_std,,,0.0,,
3-2,1481,discharge-high,I_std,,,0.0,,
3-2,1577,discharge-high,I_std,,,0.0,,
3-2,1661,discharge-high,I_std,,,0.0,,
3-2,1735,discharge-high,I_std,,,0.0,,
3-2,1763,discharge-high,I_std,,,0.0,,
3-2,1764,discharge-high,I_std,,,0.0,,
3-2,1788,discharge-high,I_std,,,0.0,,
3-2,1814,discharge-high,I_std,,,0.0,,
3-2,1816,discharge-high,I_std,,,0.0,,
3-2,1821,discharge-high,I_std,,,0.0,,
3-2,1825,discharge-high,I_std,,,0.0,,
3-2,1827,discharge-high,I_std,,,0.0,,
3-2,1846,discharge-high,I_std,,,0.0,,
3-2,1848,discharge-high,I_std,,,0.0,,
3-2,1852,discharge-high,I_std,,,0.0,,
3-2,1858,discharge-high,I_std,,,0.0,,
3-2,1860,discharge-high,I_std,,,0.0,,
3-2,1910,discharge-high,I_std,,,0.0,,
3-2,1916,discharge-high,I_std,,,0.0,,
3-2,1921,discharge-high,I_std,,,0.0,,
3-2,1925,discharge-high,I_std,,,0.0,,
3-2,1926,discharge-high,I_std,,,0.0,,
3-2,1956,discharge-high,I_std,,,0.0,,
3-2,1957,discharge-high,I_std,,,0.0,,
3-2,1991,discharge-high,I_std,,,0.0,,
3-2,1995,discharge-high,I_std,,,0.0,,
3-2,1996,discharge-high,I_std,,,0.0,,
3-2,1999,discharge-high,I_std,,,0.0,,
3-2,2013,discharge-high,I_std,,,0.0,,
3-2,2061,discharge-high,I_std,,,0.0,,
3-2,2064,discharge-high,I_std,,,0.0,,
3-2,2065,discharge-high,I_std,,,0.0,,
3-2,2086,discharge-high,I_std,,,0.0,,
3-2,2088,discharge-high,I_std,,,0.0,,
3-2,2094,discharge-high,I_std,,,0.0,,
3-2,2096,discharge-high,I_std,,,0.0,,
3-2,2100,discharge-high,I_std,,,0.0,,
3-2,2103,discharge-high,I_std,,,0.0,,
3-2,2104,discharge-high,I_std,,,0.0,,
3-2,2110,discharge-high,I_std,,,0.0,,
3-2,2196,discharge-high,I_std,,,0.0,,
3-2,2203,discharge-high,I_std,,,0.0,,
3-2,2204,discharge-high,I_std,,,0.0,,
3-2,2211,discharge-high,I_std,,,0.0,,
3-2,2220,discharge-high,I_std,,,0.0,,
3-2,2242,discharge-high,I_std,,,0.0,,
3-2,2244,discharge-high,I_std,,,0.0,,
3-3,1286,discharge-high,I_std,,,0.0,,
3-3,1306,discharge-high,I_std,,,0.0,,
3-3,1308,discharge-high,I_std,,,0.0,,
3-3,1312,discharge-high,I_std,,,0.0,,
3-3,1333,discharge-high,I_std,,,0.0,,
3-3,1562,discharge-high,I_std,,,0.0,,
3-4,227,discharge-high,I_std,,,0.0,,
3-4,271,discharge-high,I_std,,,0.0,,
3-4,633,discharge-high,I_std,,,0.0,,
3-4,779,discharge-high,I_std,,,0.0,,
3-4,850,discharge-high,I_std,,,0.0,,
3-4,926,discharge-high,I_std,,,0.0,,
3-4,999,discharge-high,I_std,,,0.0,,
3-4,1177,discharge-high,I_std,,,0.0,,
3-4,1210,discharge-high,I_std,,,0.0,,
3-5,235,discharge-high,I_std,,,0.0,,
3-5,334,discharge-high,I_std,,,0.0,,
3-5,1752,discharge-high,I_std,,,0.0,,
3-5,1836,discharge-high,I_std,,,0.0,,
3-5,1868,discharge-high,I_std,,,0.0,,
3-5,1870,discharge-high,I_std,,,0.0,,
3-5,1879,discharge-high,I_std,,,0.0,,
3-5,1920,discharge-high,I_std,,,0.0,,
3-5,1923,discharge-high,I_std,,,0.0,,
3-5,1925,discharge-high,I_std,,,0.0,,
3-5,1943,discharge-high,I_std,,,0.0,,
3-5,1969,discharge-high,I_std,,,0.0,,
3-5,2007,discharge-high,I_std,,,0.0,,
3-5,2014,discharge-high,I_std,,,0.0,,
3-5,2016,discharge-high,I_std,,,0.0,,
3-5,2017,discharge-high,I_std,,,0.0,,
3-5,2028,discharge-high,I_std,,,0.0,,
3-5,2030,discharge-high,I_std,,,0.0,,
3-5,2032,discharge-high,I_std,,,0.0,,
3-5,2038,discharge-high,I_std,,,0.0,,
3-5,2041,discharge-high,I_std,,,0.0,,
3-5,2044,discharge-high,I_std,,,0.0,,
3-5,2053,discharge-high,I_std,,,0.0,,
3-5,2054,discharge-high,I_std,,,0.0,,
3-5,2056,discharge-high,I_std,,,0.0,,
3-5,2076,discharge-high,I_std,,,0.0,,
3-5,2079,discharge-high,I_std,,,0.0,,
3-5,2080,discharge-high,I_std,,,0.0,,
3-5,2083,discharge-high,I_std,,,0.0,,
3-5,2088,discharge-high,I_std,,,0.0,,
3-5,2091,discharge-high,I_std,,,0.0,,
3-5,2094,discharge-high,I_std,,,0.0,,
3-5,2095,discharge-high,I_std,,,0.0,,
3-5,2188,discharge-high,I_std,,,0.0,,
3-5,2234,discharge-high,I_std,,,0.0,,
3-5,2255,discharge-high,I_std,,,0.0,,
3-5,2260,discharge-high,I_std,,,0.0,,
3-5,2261,discharge-high,I_std,,,0.0,,
3-5,2262,discharge-high,I_std,,,0.0,,
3-5,2292,discharge-high,I_std,,,0.0,,
3-5,2321,discharge-high,I_std,,,0.0,,
3-5,2346,discharge-high,I_std,,,0.0,,
3-5,2400,discharge-high,I_std,,,0.0,,
3-5,2402,discharge-high,I_std,,,0.0,,
3-5,2404,discharge-high,I_std,,,0.0,,
3-5,2409,discharge-high,I_std,,,0.0,,
3-5,2419,discharge-high,I_std,,,0.0,,
3-5,2463,discharge-high,I_std,,,0.0,,
3-5,2465,discharge-high,I_std,,,0.0,,
3-5,2466,discharge-high,I_std,,,0.0,,
3-5,2467,discharge-high,I_std,,,0.0,,
3-5,2489,discharge-high,I_std,,,0.0,,
3-5,2492,discharge-high,I_std,,,0.0,,
3-5,2561,discharge-high,I_std,,,0.0,,
3-5,2564,discharge-high,I_std,,,0.0,,
3-6,753,discharge-high,I_std,,,0.0,,
3-6,788,discharge-high,I_std,,,0.0,,
3-6,1136,discharge-high,I_std,,,0.0,,
3-6,1194,discharge-high,I_std,,,0.0,,
3-6,1339,discharge-high,I_std,,,0.0,,
3-6,1367,discharge-high,I_std,,,0.0,,
3-6,1368,discharge-high,I_std,,,0.0,,
3-6,1392,discharge-high,I_std,,,0.0,,
3-6,1590,discharge-high,I_std,,,0.0,,
3-6,1735,discharge-high,I_std,,,0.0,,
3-6,1739,discharge-high,I_std,,,0.0,,
3-6,1740,discharge-high,I_std,,,0.0,,
3-6,1758,discharge-high,I_std,,,0.0,,
3-6,1759,discharge-high,I_std,,,0.0,,
3-6,1762,discharge-high,I_std,,,0.0,,
3-6,1800,discharge-high,I_std,,,0.0,,
3-6,1802,discharge-high,I_std,,,0.0,,
3-6,1803,discharge-high,I_std,,,0.0,,
3-6,1857,discharge-high,I_std,,,0.0,,
3-6,1870,discharge-high,I_std,,,0.0,,
3-6,1905,discharge-high,I_std,,,0.0,,
3-6,1921,discharge-high,I_std,,,0.0,,
3-6,1941,discharge-high,I_std,,,0.0,,
3-6,1943,discharge-high,I_std,,,0.0,,
3-6,1945,discharge-high,I_std,,,0.0,,
3-6,1954,discharge-high,I_std,,,0.0,,
3-6,1971,discharge-high,I_std,,,0.0,,
3-6,1985,discharge-high,I_std,,,0.0,,
3-6,1991,discharge-high,I_std,,,0.0,,
3-6,2002,discharge-high,I_std,,,0.0,,
3-6,2008,discharge-high,I_std,,,0.0,,
3-6,2033,discharge-high,I_std,,,0.0,,
3-6,2039,discharge-high,I_std,,,0.0,,
3-6,2084,discharge-high,I_std,,,0.0,,
3-6,2353,discharge-high,I_std,,,0.0,,
3-6,2369,discharge-high,I_std,,,0.0,,
3-6,2382,discharge-high,I_std,,,0.0,,
3-6,2383,discharge-high,I_std,,,0.0,,
3-6,2384,discharge-high,I_std,,,0.0,,
3-6,2387,discharge-high,I_std,,,0.0,,
3-6,2390,discharge-high,I_std,,,0.0,,
3-6,2396,discharge-high,I_std,,,0.0,,
3-6,2408,discharge-high,I_std,,,0.0,,
3-6,2413,discharge-high,I_std,,,0.0,,
3-6,2414,discharge-high,I_std,,,0.0,,
3-6,2419,discharge-high,I_std,,,0.0,,
3-6,2424,discharge-high,I_std,,,0.0,,
3-6,2425,discharge-high,I_std,,,0.0,,
3-6,2428,discharge-high,I_std,,,0.0,,
3-6,2429,discharge-high,I_std,,,0.0,,
3-7,372,discharge-high,I_std,,,0.0,,
3-7,1522,discharge-high,I_std,,,0.0,,
3-7,1667,discharge-high,I_std,,,0.0,,
3-7,1670,discharge-high,I_std,,,0.0,,
3-7,2377,discharge-high,I_std,,,0.0,,
3-8,1062,discharge-high,I_std,,,0.0,,
3-8,1098,discharge-high,I_std,,,0.0,,
3-8,1229,discharge-high,I_std,,,0.0,,
3-8,1504,discharge-high,I_std,,,0.0,,
3-8,1585,discharge-high,I_std,,,0.0,,
3-8,1823,discharge-high,I_std,,,0.0,,
4-2,53,discharge-high,I_std,,,0.0008324164369407,,
4-2,63,discharge-high,I_std,,,0.0008462118634398,,
4-2,64,discharge-high,I_std,,,0.0008123706388952,,
4-2,65,discharge-high,I_std,,,0.000820665792914,,
4-2,263,discharge-high,I_std,,,0.0008121272470846,,
4-2,275,discharge-high,I_std,,,0.000847342523831,,
4-2,300,discharge-high,I_std,,,0.0008798022140655,,
4-2,336,discharge-high,I_std,,,0.0008621657755686,,
4-2,359,discharge-high,I_std,,,0.0008717507122426,,
4-2,374,discharge-high,I_std,,,0.0008327737201461,,
4-2,379,discharge-high,I_std,,,0.0008178230882966,,
4-2,391,discharge-high,I_std,,,0.0008393511451282,,
4-2,396,discharge-high,I_std,,,0.0008770030913645,,
4-2,400,discharge-high,I_std,,,0.0008072242626957,,
4-2,403,discharge-high,I_std,,,0.0008213228562021,,
4-2,418,discharge-high,I_std,,,0.0008204257227845,,
4-2,421,discharge-high,I_std,,,0.0008932107300905,,
4-2,427,discharge-high,I_std,,,0.0008029901017127,,
4-2,431,discharge-high,I_std,,,0.0008033747632859,,
4-2,436,discharge-high,I_std,,,0.0008501052388503,,
4-2,440,discharge-high,I_std,,,0.0008553978813339,,
4-2,450,discharge-high,I_std,,,0.0008440593442696,,
4-2,452,discharge-high,I_std,,,0.0008185306209885,,
4-2,458,discharge-high,I_std,,,0.0008469812605007,,
4-2,462,discharge-high,I_std,,,0.0008870459055747,,
4-2,466,discharge-high,I_std,,,0.0008530806991125,,
4-2,469,discharge-high,I_std,,,0.0008820207418042,,
4-2,473,discharge-high,I_std,,,0.0008258109859171,,
4-2,477,discharge-high,I_std,,,0.0008816568831747,,
4-2,479,discharge-high,I_std,,,0.0008384080570794,,
4-2,491,discharge-high,I_std,,,0.0008504806616789,,
4-2,494,discharge-high,I_std,,,0.0008110702573798,,
4-2,495,discharge-high,I_std,,,0.0008015953703988,,
4-2,497,discharge-high,I_std,,,0.0008066132125666,,
4-2,509,discharge-high,I_std,,,0.0008149782428636,,
4-2,530,discharge-high,I_std,,,0.0008049004048045,,
4-2,531,discharge-high,I_std,,,0.0008504983427838,,
4-2,532,discharge-high,I_std,,,0.00080528451206,,
4-2,541,discharge-high,I_std,,,0.0008073946698378,,
4-2,542,discharge-high,I_std,,,0.0008323157446229,,
4-2,552,discharge-high,I_std,,,0.0008518820752755,,
4-2,553,discharge-high,I_std,,,0.0008118387419047,,
4-2,558,discharge-high,I_std,,,0.0008053041969493,,
4-2,561,discharge-high,I_std,,,0.0008309805256957,,
4-2,565,discharge-high,I_std,,,0.0008141418056453,,
4-2,578,discharge-high,I_std,,,0.000949113786619,,
4-2,580,discharge-high,I_std,,,0.0008389641094485,,
4-2,593,discharge-high,I_std,,,0.0008165241679169,,
4-2,597,discharge-high,I_std,,,0.0008422718487331,,
4-2,603,discharge-high,I_std,,,0.0008718974353931,,
4-2,604,discharge-high,I_std,,,0.000806321282136,,
4-2,620,discharge-high,I_std,,,0.0008503615256531,,
4-2,621,discharge-high,I_std,,,0.0008085122789813,,
4-2,634,discharge-high,I_std,,,0.0008226637003722,,
4-2,639,discharge-high,I_std,,,0.0008114312519814,,
4-2,644,discharge-high,I_std,,,0.0008050423018511,,
4-2,652,discharge-high,I_std,,,0.0008264496642987,,
4-2,657,discharge-high,I_std,,,0.0008566849027249,,
4-2,671,discharge-high,I_std,,,0.0008252635714766,,
4-2,676,discharge-high,I_std,,,0.0008059377078737,,
4-2,680,discharge-high,I_std,,,0.0008092387508579,,
4-2,681,discharge-high,I_std,,,0.0008086105382114,,
4-2,702,discharge-high,I_std,,,0.000807548157062,,
4-2,704,discharge-high,I_std,,,0.0008480081895894,,
4-2,720,discharge-high,I_std,,,0.0008143383697946,,
4-2,721,discharge-high,I_std,,,0.0008634643112969,,
4-2,738,discharge-high,I_std,,,0.0008150759465851,,
4-2,754,discharge-high,I_std,,,0.0008028866548398,,
4-2,761,discharge-high,I_std,,,0.0008255446844202,,
4-2,769,discharge-high,I_std,,,0.0008390650138117,,
4-2,784,discharge-high,I_std,,,0.0008291625997858,,
4-2,785,discharge-high,I_std,,,0.0008245835627445,,
4-2,800,discharge-high,I_std,,,0.0008025556379144,,
4-2,808,discharge-high,I_std,,,0.0008356031339115,,
4-2,809,discharge-high,I_std,,,0.00085992992768,,
4-2,816,discharge-high,I_std,,,0.0008268935569622,,
4-2,817,discharge-high,I_std,,,0.00083922034009,,
4-2,820,discharge-high,I_std,,,0.0008551900943081,,
4-2,824,discharge-high,I_std,,,0.0008212524288842,,
4-2,830,discharge-high,I_std,,,0.0008077002586308,,
4-2,832,discharge-high,I_std,,,0.0008014118831747,,
4-2,866,discharge-high,I_std,,,0.0008197075024731,,
4-2,886,discharge-high,I_std,,,0.0008205050181741,,
4-2,923,discharge-high,I_std,,,0.000816478147691,,
4-2,952,discharge-high,I_std,,,0.0008284466012026,,
4-2,959,discharge-high,I_std,,,0.0008597215115613,,
4-2,995,discharge-high,I_std,,,0.0008147479831791,,
4-2,1018,discharge-high,I_std,,,0.0008022744603716,,
4-2,1084,discharge-high,I_std,,,0.0008015609552989,,
4-2,1087,discharge-high,I_std,,,0.00083392272658,,
4-2,1088,discharge-high,I_std,,,0.0009083757515149,,
4-2,1091,discharge-high,I_std,,,0.0008081273916916,,
4-2,1106,discharge-high,I_std,,,0.0008395887025075,,
4-2,1131,discharge-high,I_std,,,0.000843214540734,,
4-2,1133,discharge-high,I_std,,,0.0008220209326391,,
4-2,1140,discharge-high,I_std,,,0.0008286764640322,,
4-2,1175,discharge-high,I_std,,,0.000884650267502,,
4-2,1182,discharge-high,I_std,,,0.0008135832959142,,
4-2,1183,discharge-high,I_std,,,0.0008365086576946,,
4-2,1205,discharge-high,I_std,,,0.0008121158464412,,
