cell_id,cycle,scenario,feature,V_std,count,I_std,T_std,V_min,V_max
b1c44,318,charge-low,I_std,,,0.3050508961270484,,,
b1c44,319,charge-low,I_std,,,0.3105760663037966,,,
b1c44,336,charge-low,I_std,,,0.31360212158529,,,
b1c44,339,charge-low,I_std,,,0.3145606800134834,,,
b1c44,354,charge-low,I_std,,,0.3052057684298545,,,
b1c44,357,charge-low,I_std,,,0.3002670826267113,,,
b1c44,366,charge-low,I_std,,,0.3106291705203245,,,
b1c44,372,charge-low,I_std,,,0.3140723786992758,,,
b1c44,389,charge-low,I_std,,,0.3065694566962496,,,
b1c44,418,charge-low,I_std,,,0.3066152547862494,,,
b1c44,420,charge-low,I_std,,,0.3102719862262872,,,
b1c45,200,charge-low,I_std,,,0.3052583435905435,,,
b1c45,212,charge-low,I_std,,,0.3110347128715664,,,
b1c45,223,charge-low,I_std,,,0.307917818464696,,,
b1c45,232,charge-low,I_std,,,0.3161181666276654,,,
b1c45,234,charge-low,I_std,,,0.3068905414403265,,,
b1c45,236,charge-low,I_std,,,0.3129290514746296,,,
b1c45,240,charge-low,I_std,,,0.3060405826439006,,,
b1c45,248,charge-low,I_std,,,0.3077854976739101,,,
b1c45,259,charge-low,I_std,,,0.3070739376192517,,,
b1c45,267,charge-low,I_std,,,0.3131639450209945,,,
b1c45,268,charge-low,I_std,,,0.3162940698404589,,,
b1c45,282,charge-low,I_std,,,0.3117004966344951,,,
b1c45,296,charge-low,I_std,,,0.3154004013520392,,,
b1c45,332,charge-low,I_std,,,0.3131729405583842,,,
b1c45,333,charge-low,I_std,,,0.3131859219553793,,,
b1c45,339,charge-low,I_std,,,0.3188864300063262,,,
b1c45,340,charge-low,I_std,,,0.3140126669661576,,,
b2c3,34,charge-low,I_std,,,2.485891783108181,,,
b2c3,42,charge-low,I_std,,,2.4303244536769544,,,
b2c34,353,charge-low,I_std,,,0.3147597409482297,,,
b3c6,183,charge-low,I_std,,,2.3639968997742185,,,
b3c6,187,charge-low,I_std,,,2.3655234399975216,,,
b3c6,188,charge-low,I_std,,,2.365604771959934,,,
b3c6,189,charge-low,I_std,,,2.365222779159016,,,
b3c6,190,charge-low,I_std,,,2.3652724962350216,,,
b3c6,193,charge-low,I_std,,,2.3684647654136346,,,
b3c6,194,charge-low,I_std,,,2.3708637917662365,,,
b3c6,195,charge-low,I_std,,,2.3698123244072984,,,
b3c6,197,charge-low,I_std,,,2.374212944626037,,,
b3c6,198,charge-low,I_std,,,2.369657610116407,,,
b3c6,199,charge-low,I_std,,,2.3721300597536845,,,
b3c6,200,charge-low,I_std,,,2.369242552894345,,,
b3c6,201,charge-low,I_std,,,2.3707844379998955,,,
b3c6,202,charge-low,I_std,,,2.3742410530936264,,,
b3c6,203,charge-low,I_std,,,2.3750463658296144,,,
b3c6,204,charge-low,I_std,,,2.3717759837003936,,,
b3c6,205,charge-low,I_std,,,2.366350986473639,,,
b3c6,206,charge-low,I_std,,,2.367240926661206,,,
b3c6,207,charge-low,I_std,,,2.368310182485902,,,
b3c6,208,charge-low,I_std,,,2.365156728791183,,,
b3c6,210,charge-low,I_std,,,2.3648303588788484,,,
b3c6,211,charge-low,I_std,,,2.3626666784988286,,,
b3c6,212,charge-low,I_std,,,2.363553987940599,,,
b3c6,213,charge-low,I_std,,,2.364193146676938,,,
b3c6,214,charge-low,I_std,,,2.363497137750443,,,
b3c6,215,charge-low,I_std,,,2.369587067550317,,,
b3c6,216,charge-low,I_std,,,2.3636305433653657,,,
b3c6,217,charge-low,I_std,,,2.36442357818336,,,
b3c6,218,charge-low,I_std,,,2.37618174033082,,,
b3c6,219,charge-low,I_std,,,2.3641971393493253,,,
b3c6,220,charge-low,I_std,,,2.365067266297264,,,
b3c6,222,charge-low,I_std,,,2.369726377009925,,,
b3c6,223,charge-low,I_std,,,2.3682568311242487,,,
b3c6,224,charge-low,I_std,,,2.3747674927196183,,,
b3c6,225,charge-low,I_std,,,2.3698105449554285,,,
b3c6,226,charge-low,I_std,,,2.3684909107243697,,,
b3c6,227,charge-low,I_std,,,2.372963178719462,,,
b3c6,228,charge-low,I_std,,,2.371259715042971,,,
b3c6,234,charge-low,I_std,,,2.365919388452214,,,
b3c6,236,charge-low,I_std,,,2.370531111214812,,,
b3c6,243,charge-low,I_std,,,2.364191429603832,,,
b3c21,208,charge-low,I_std,,,2.364503904663199,,,
b3c21,222,charge-low,I_std,,,2.3642462476613573,,,
b3c28,169,charge-low,I_std,,,2.364475592384657,,,
b3c28,173,charge-low,I_std,,,2.368992655769626,,,
b3c28,174,charge-low,I_std,,,2.365610738330026,,,
b3c28,175,charge-low,I_std,,,2.366368769189773,,,
b3c28,177,charge-low,I_std,,,2.3672702963258123,,,
b3c28,178,charge-low,I_std,,,2.370438187075865,,,
b3c28,179,charge-low,I_std,,,2.372177825522152,,,
b3c28,180,charge-low,I_std,,,2.3730987242755237,,,
b3c28,181,charge-low,I_std,,,2.373419398954229,,,
b3c28,182,charge-low,I_std,,,2.3742190132509444,,,
b3c28,183,charge-low,I_std,,,2.374250759059728,,,
b3c28,184,charge-low,I_std,,,2.376092853545999,,,
b3c28,185,charge-low,I_std,,,2.377482314123117,,,
b3c28,186,charge-low,I_std,,,2.3730254321510302,,,
b3c28,187,charge-low,I_std,,,2.372694667499329,,,
b3c28,188,charge-low,I_std,,,2.377965454010736,,,
b3c28,189,charge-low,I_std,,,2.378252172825677,,,
b3c28,190,charge-low,I_std,,,2.375994279427624,,,
b3c28,191,charge-low,I_std,,,2.376872907579589,,,
b3c28,192,charge-low,I_std,,,2.3805640835889763,,,
b3c28,193,charge-low,I_std,,,2.381976367613695,,,
b3c28,194,charge-low,I_std,,,2.379095047260206,,,
b3c28,195,charge-low,I_std,,,2.382183303019256,,,
b3c28,196,charge-low,I_std,,,2.3771626310505747,,,
b3c28,197,charge-low,I_std,,,2.379482184066486,,,
b3c28,198,charge-low,I_std,,,2.3778924536422568,,,
b3c28,199,charge-low,I_std,,,2.3797031981487904,,,
b3c28,200,charge-low,I_std,,,2.3789643338600523,,,
b3c28,201,charge-low,I_std,,,2.381520639160204,,,
b3c28,202,charge-low,I_std,,,2.380344960811741,,,
b3c28,203,charge-low,I_std,,,2.3675836898595253,,,
b3c28,204,charge-low,I_std,,,2.37043106629308,,,
b3c28,205,charge-low,I_std,,,2.363797722997546,,,
b3c28,206,charge-low,I_std,,,2.370461161448392,,,
b3c28,207,charge-low,I_std,,,2.364975830161821,,,
b3c28,209,charge-low,I_std,,,2.371552466269066,,,
b3c28,210,charge-low,I_std,,,2.367044087802468,,,
b3c28,211,charge-low,I_std,,,2.3758690050547817,,,
b3c28,212,charge-low,I_std,,,2.375646146059996,,,
b3c28,213,charge-low,I_std,,,2.37342406864922,,,
b3c28,214,charge-low,I_std,,,2.3763420362493504,,,
b3c28,215,charge-low,I_std,,,2.370263702700356,,,
b3c28,216,charge-low,I_std,,,2.3724357885972798,,,
b3c28,217,charge-low,I_std,,,2.3743918574171765,,,
b3c28,218,charge-low,I_std,,,2.368567672294616,,,
b3c28,219,charge-low,I_std,,,2.3719061319642143,,,
b3c28,220,charge-low,I_std,,,2.372902266208748,,,
b3c28,222,charge-low,I_std,,,2.374644923871314,,,
b3c28,223,charge-low,I_std,,,2.367089365884301,,,
b3c28,224,charge-low,I_std,,,2.3740884780364406,,,
b3c28,225,charge-low,I_std,,,2.3720625931608232,,,
b3c28,226,charge-low,I_std,,,2.3669931452404587,,,
b3c28,227,charge-low,I_std,,,2.3749835926618648,,,
b3c28,228,charge-low,I_std,,,2.371069653837765,,,
b3c28,229,charge-low,I_std,,,2.3677596870986624,,,
b3c28,230,charge-low,I_std,,,2.3719889665863447,,,
b3c28,231,charge-low,I_std,,,2.368395224361513,,,
b3c28,232,charge-low,I_std,,,2.366897929442441,,,
b3c28,234,charge-low,I_std,,,2.3642644760243248,,,
b3c28,238,charge-low,I_std,,,2.364590824666754,,,
b1c2,2174,charge-low,T_std,,,,3.3275508669566203,,
b1c14,719,charge-low,T_std,,,,0.029044204787711,,
b1c14,755,charge-low,T_std,,,,0.0279740251817636,,
b1c14,763,charge-low,T_std,,,,0.0308049243892605,,
b1c14,768,charge-low,T_std,,,,0.0275447421582218,,
b1c14,793,charge-low,T_std,,,,0.0304108259725131,,
b1c14,801,charge-low,T_std,,,,0.0292917022310134,,
b1c14,810,charge-low,T_std,,,,0.0283125896556142,,
b1c14,828,charge-low,T_std,,,,0.0286335813560415,,
b1c14,830,charge-low,T_std,,,,0.0292200532537271,,
b1c14,831,charge-low,T_std,,,,0.0299196416037093,,
b1c14,832,charge-low,T_std,,,,0.029718639835796,,
b1c14,833,charge-low,T_std,,,,0.0305749982061256,,
b1c14,844,charge-low,T_std,,,,0.0290734695624939,,
b1c14,857,charge-low,T_std,,,,0.029962410491494,,
b1c14,875,charge-low,T_std,,,,0.0269497244543436,,
b2c1,44,charge-low,T_std,,,,3.683218243965249,,
b2c1,47,charge-low,T_std,,,,3.377900116339553,,
b2c1,104,charge-low,T_std,,,,3.48697797718425,,
b2c2,192,charge-low,T_std,,,,3.2825320169054515,,
b2c2,209,charge-low,T_std,,,,3.280558578182343,,
b2c2,243,charge-low,T_std,,,,3.4292944961225014,,
b2c2,249,charge-low,T_std,,,,3.362238206852424,,
b2c2,266,charge-low,T_std,,,,3.3807754292866816,,
b2c2,269,charge-low,T_std,,,,3.4041675962868068,,
b2c2,283,charge-low,T_std,,,,3.311229550762287,,
b2c2,311,charge-low,T_std,,,,3.4544285541049944,,
b2c2,322,charge-low,T_std,,,,3.302731767200883,,
b2c2,325,charge-low,T_std,,,,3.3303158564367856,,
b2c2,328,charge-low,T_std,,,,3.59922831852944,,
b2c2,353,charge-low,T_std,,,,3.336484490115474,,
b2c2,356,charge-low,T_std,,,,3.441130762066793,,
b2c2,359,charge-low,T_std,,,,3.371149685419172,,
b2c2,370,charge-low,T_std,,,,3.709914449394684,,
b2c2,384,charge-low,T_std,,,,3.70639136963248,,
b2c2,408,charge-low,T_std,,,,3.330867162900528,,
b2c3,44,charge-low,T_std,,,,3.3310608031699607,,
b2c3,87,charge-low,T_std,,,,3.3637803330359213,,
b2c3,104,charge-low,T_std,,,,3.4557051854971466,,
b2c3,115,charge-low,T_std,,,,3.282695557106436,,
b2c3,121,charge-low,T_std,,,,3.405286052920049,,
b2c3,126,charge-low,T_std,,,,3.3605759557063037,,
b2c3,127,charge-low,T_std,,,,3.276582974270264,,
b2c3,135,charge-low,T_std,,,,3.411827243689067,,
b2c3,138,charge-low,T_std,,,,3.2885724815739548,,
b2c3,141,charge-low,T_std,,,,3.394973432628813,,
b2c3,149,charge-low,T_std,,,,3.428990318315874,,
b2c3,152,charge-low,T_std,,,,3.486424882213335,,
b2c3,155,charge-low,T_std,,,,3.669817690193181,,
b2c3,158,charge-low,T_std,,,,3.357161416163285,,
b2c3,161,charge-low,T_std,,,,3.4887762415119603,,
b2c3,163,charge-low,T_std,,,,3.289210278286081,,
b2c3,164,charge-low,T_std,,,,3.294565664086789,,
b2c3,165,charge-low,T_std,,,,3.2731913252174336,,
b2c3,166,charge-low,T_std,,,,3.336021897471042,,
b2c3,167,charge-low,T_std,,,,3.4159927778624524,,
b2c3,168,charge-low,T_std,,,,3.366178437510961,,
b2c3,178,charge-low,T_std,,,,3.538084648766391,,
b2c3,183,charge-low,T_std,,,,3.289318243008275,,
b2c3,184,charge-low,T_std,,,,3.531028923400112,,
b2c3,186,charge-low,T_std,,,,3.52084039121238,,
b2c3,190,charge-low,T_std,,,,3.3358749251197186,,
b2c3,191,charge-low,T_std,,,,3.335042334867941,,
b2c3,201,charge-low,T_std,,,,3.386736871440009,,
b2c3,203,charge-low,T_std,,,,3.375964034564517,,
b2c3,204,charge-low,T_std,,,,3.4466718388233466,,
b2c3,207,charge-low,T_std,,,,3.2942876048211627,,
b2c3,210,charge-low,T_std,,,,3.5020185543730964,,
b2c3,211,charge-low,T_std,,,,3.285861450204942,,
b2c3,215,charge-low,T_std,,,,3.4304343930845,,
b2c3,221,charge-low,T_std,,,,3.272312667276382,,
b2c3,222,charge-low,T_std,,,,3.279111137481894,,
b2c3,224,charge-low,T_std,,,,3.3156263066862017,,
b2c3,228,charge-low,T_std,,,,3.4885248977506613,,
b2c3,234,charge-low,T_std,,,,3.3100755556257044,,
b2c3,235,charge-low,T_std,,,,3.317514582957435,,
b2c3,239,charge-low,T_std,,,,3.2901131045427405,,
b2c3,242,charge-low,T_std,,,,3.43141028994706,,
b2c3,248,charge-low,T_std,,,,3.5091115276757066,,
b2c3,251,charge-low,T_std,,,,3.473099465479596,,
b2c10,336,charge-low,T_std,,,,3.338786738074281,,
b2c10,358,charge-low,T_std,,,,3.332849393231061,,
b2c10,391,charge-low,T_std,,,,3.360677762826327,,
b2c10,394,charge-low,T_std,,,,3.267237878818672,,
b2c10,405,charge-low,T_std,,,,3.393374622805165,,
b2c10,443,charge-low,T_std,,,,3.352229660754476,,
b2c10,457,charge-low,T_std,,,,3.3676674065391112,,
b2c10,461,charge-low,T_std,,,,3.2921621524689924,,
b2c10,512,charge-low,T_std,,,,3.3239491066831786,,
b2c10,517,charge-low,T_std,,,,3.606069616234232,,
b2c10,518,charge-low,T_std,,,,3.5421713403614863,,
b2c10,538,charge-low,T_std,,,,0.0268919605773207,,
b2c12,251,charge-low,T_std,,,,3.2700129871387933,,
b2c12,259,charge-low,T_std,,,,3.272889938269326,,
b2c12,273,charge-low,T_std,,,,3.2681929833207044,,
b2c12,293,charge-low,T_std,,,,3.3215616583780507,,
b2c12,306,charge-low,T_std,,,,3.272379639098979,,
b2c12,312,charge-low,T_std,,,,3.356769674778441,,
b2c12,313,charge-low,T_std,,,,3.27428005273544,,
b2c12,327,charge-low,T_std,,,,3.2756140096792574,,
b2c12,344,charge-low,T_std,,,,3.2859145138742947,,
b2c18,223,charge-low,T_std,,,,3.2795574591168166,,
b2c18,300,charge-low,T_std,,,,3.331605446406197,,
b2c18,334,charge-low,T_std,,,,3.285699946636661,,
b2c18,351,charge-low,T_std,,,,3.285537088818658,,
b2c29,424,charge-low,T_std,,,,3.280181926598195,,
b2c29,427,charge-low,T_std,,,,3.3395268180070463,,
b2c32,429,charge-low,T_std,,,,3.2909335298702334,,
b2c32,443,charge-low,T_std,,,,3.283077478037744,,
b2c32,463,charge-low,T_std,,,,3.2913668340104207,,
b2c32,466,charge-low,T_std,,,,3.326557605302465,,
b2c35,387,charge-low,T_std,,,,3.2716392833505195,,
b2c35,400,charge-low,T_std,,,,3.289042187186691,,
b2c35,402,charge-low,T_std,,,,3.358311010369225,,
b2c35,403,charge-low,T_std,,,,3.3566559321875604,,
b2c35,406,charge-low,T_std,,,,3.355293626555024,,
b2c35,410,charge-low,T_std,,,,3.287193713803788,,
b2c35,412,charge-low,T_std,,,,3.323178766797512,,
b2c40,355,charge-low,T_std,,,,3.352101579682937,,
b2c40,401,charge-low,T_std,,,,3.3457840025536605,,
b2c40,404,charge-low,T_std,,,,3.3716633987204974,,
b2c40,422,charge-low,T_std,,,,3.282326771724317,,
b2c40,448,charge-low,T_std,,,,3.271318573107907,,
b2c41,391,charge-low,T_std,,,,3.354606924456152,,
b2c41,400,charge-low,T_std,,,,3.269125513934091,,
b2c42,419,charge-low,T_std,,,,3.272755520943359,,
b3c5,531,charge-low,T_std,,,,0.0259640082011379,,
b3c5,532,charge-low,T_std,,,,0.029972777066092,,
b3c5,535,charge-low,T_std,,,,0.0285143594701761,,
b3c5,542,charge-low,T_std,,,,0.0265375803064406,,
b3c5,546,charge-low,T_std,,,,0.0285663902696136,,
b3c5,547,charge-low,T_std,,,,0.0301558790128273,,
b3c5,563,charge-low,T_std,,,,0.0267268960213753,,
b3c5,574,charge-low,T_std,,,,0.0287001767198927,,
b3c5,577,charge-low,T_std,,,,0.0297807958638328,,
b3c5,578,charge-low,T_std,,,,0.0268296509457754,,
b3c5,585,charge-low,T_std,,,,0.0288847910284345,,
b3c5,586,charge-low,T_std,,,,0.02983439676401,,
b3c5,587,charge-low,T_std,,,,0.0304468164967347,,
b3c5,700,charge-low,T_std,,,,0.0234902362708839,,
b3c5,701,charge-low,T_std,,,,0.0295520449747643,,
b3c5,709,charge-low,T_std,,,,0.0296715140897399,,
b3c5,712,charge-low,T_std,,,,0.0288384441160837,,
b3c5,715,charge-low,T_std,,,,0.0303261737870113,,
b3c5,720,charge-low,T_std,,,,0.0295790144291003,,
b3c5,724,charge-low,T_std,,,,0.028796038213458,,
b3c5,734,charge-low,T_std,,,,0.0305314350335095,,
b3c5,738,charge-low,T_std,,,,0.0288975131997041,,
b3c5,740,charge-low,T_std,,,,0.0277864949840714,,
b3c5,746,charge-low,T_std,,,,0.0290701687536667,,
b3c5,747,charge-low,T_std,,,,0.0300925011292746,,
b3c5,750,charge-low,T_std,,,,0.0292649702965952,,
b3c5,753,charge-low,T_std,,,,0.0303098104652921,,
b3c5,754,charge-low,T_std,,,,0.028553846191113,,
b3c5,755,charge-low,T_std,,,,0.0266144875651303,,
b3c5,758,charge-low,T_std,,,,0.0263381909004499,,
b3c5,760,charge-low,T_std,,,,0.0284506332174679,,
b3c5,761,charge-low,T_std,,,,0.0307794539631082,,
b3c5,762,charge-low,T_std,,,,0.0238831263176887,,
b3c5,765,charge-low,T_std,,,,0.0241327208535657,,
b3c5,768,charge-low,T_std,,,,0.0244665642653662,,
b3c5,770,charge-low,T_std,,,,0.027873240969057,,
b3c5,771,charge-low,T_std,,,,0.0233064153556323,,
b3c5,775,charge-low,T_std,,,,0.0275727342428074,,
b3c5,782,charge-low,T_std,,,,0.0299167387185921,,
b3c5,784,charge-low,T_std,,,,0.0266379049377841,,
b3c5,785,charge-low,T_std,,,,0.0271527163801082,,
b3c5,786,charge-low,T_std,,,,0.0254052028803894,,
b3c5,789,charge-low,T_std,,,,0.0276304680321074,,
b3c5,791,charge-low,T_std,,,,0.0274845414074902,,
b3c5,792,charge-low,T_std,,,,0.024937089100712,,
b3c5,797,charge-low,T_std,,,,0.0249271199864392,,
b3c5,798,charge-low,T_std,,,,0.0246383996048137,,
b3c5,800,charge-low,T_std,,,,0.0301197027315245,,
b3c5,802,charge-low,T_std,,,,0.0249748672420298,,
b3c5,804,charge-low,T_std,,,,0.0301430855572031,,
b3c5,805,charge-low,T_std,,,,0.0250695467108867,,
b3c5,807,charge-low,T_std,,,,0.0270250820862728,,
b3c5,812,charge-low,T_std,,,,0.0295189369743839,,
b1c4,1571,charge-low,V_min,,,,,3.3544927,
b1c5,1063,charge-low,V_min,,,,,3.6000733,
b1c5,1065,charge-low,V_min,,,,,3.5998492,
b1c5,1066,charge-low,V_min,,,,,3.5999436,
b1c5,1068,charge-low,V_min,,,,,3.599894,
b1c24,901,charge-low,V_min,,,,,3.3565845,
b2c4,19,charge-low,V_min,,,,,3.3729286,
b2c4,24,charge-low,V_min,,,,,3.3728075,
b2c4,26,charge-low,V_min,,,,,3.3724985,
b2c4,27,charge-low,V_min,,,,,3.3727684,
b2c4,29,charge-low,V_min,,,,,3.3729429,
b2c4,31,charge-low,V_min,,,,,3.37288,
b2c4,32,charge-low,V_min,,,,,3.3727446,
b2c4,33,charge-low,V_min,,,,,3.372817,
b2c4,34,charge-low,V_min,,,,,3.3726912,
b2c4,35,charge-low,V_min,,,,,3.3728933,
b2c4,36,charge-low,V_min,,,,,3.3728876,
b2c4,37,charge-low,V_min,,,,,3.3728018,
b2c4,40,charge-low,V_min,,,,,3.3729467,
b2c4,41,charge-low,V_min,,,,,3.3728104,
b2c4,42,charge-low,V_min,,,,,3.3728676,
b2c4,43,charge-low,V_min,,,,,3.3728313,
b2c4,47,charge-low,V_min,,,,,3.3729086,
b2c4,52,charge-low,V_min,,,,,3.3728542,
b2c4,54,charge-low,V_min,,,,,3.3728247,
b2c5,488,charge-low,V_min,,,,,3.5998402,
b2c6,9,charge-low,V_min,,,,,3.3729434,
b2c6,11,charge-low,V_min,,,,,3.3727775,
b2c6,12,charge-low,V_min,,,,,3.3728089,
b2c6,14,charge-low,V_min,,,,,3.3725743,
b2c6,17,charge-low,V_min,,,,,3.372623,
b2c6,21,charge-low,V_min,,,,,3.3725038,
b2c6,22,charge-low,V_min,,,,,3.3726487,
b2c6,24,charge-low,V_min,,,,,3.3723578,
b2c6,25,charge-low,V_min,,,,,3.372416,
b2c6,29,charge-low,V_min,,,,,3.3725266,
b2c6,30,charge-low,V_min,,,,,3.3724999,
b2c6,31,charge-low,V_min,,,,,3.3724542,
b2c6,32,charge-low,V_min,,,,,3.372498,
b2c6,33,charge-low,V_min,,,,,3.3726172,
b2c6,35,charge-low,V_min,,,,,3.3723674,
b2c6,36,charge-low,V_min,,,,,3.3726735,
b2c6,37,charge-low,V_min,,,,,3.3726773,
b2c6,38,charge-low,V_min,,,,,3.3724675,
b2c6,39,charge-low,V_min,,,,,3.3728309,
b2c6,40,charge-low,V_min,,,,,3.3728127,
b2c6,41,charge-low,V_min,,,,,3.3727489,
b2c6,42,charge-low,V_min,,,,,3.3728452,
b2c6,43,charge-low,V_min,,,,,3.3726611,
b2c6,44,charge-low,V_min,,,,,3.3726382,
b2c6,45,charge-low,V_min,,,,,3.3728576,
b2c6,46,charge-low,V_min,,,,,3.3728652,
b2c6,47,charge-low,V_min,,,,,3.3727517,
b2c6,57,charge-low,V_min,,,,,3.3728099,
b2c6,58,charge-low,V_min,,,,,3.3726573,
b2c21,502,charge-low,V_min,,,,,3.5998569,
b2c21,508,charge-low,V_min,,,,,3.5999198,
b2c22,511,charge-low,V_min,,,,,3.5999389,
b2c22,515,charge-low,V_min,,,,,3.5999084,
b2c22,523,charge-low,V_min,,,,,3.5998425,
b2c22,526,charge-low,V_min,,,,,3.5999217,
b2c22,527,charge-low,V_min,,,,,3.599874,
b2c22,532,charge-low,V_min,,,,,3.5999055,
b2c22,533,charge-low,V_min,,,,,3.599854,
b2c22,535,charge-low,V_min,,,,,3.5999322,
b2c24,41,charge-low,V_min,,,,,3.3728037,
b2c25,458,charge-low,V_min,,,,,3.599895,
b2c27,469,charge-low,V_min,,,,,3.5999708,
b2c27,479,charge-low,V_min,,,,,3.5999451,
b2c27,490,charge-low,V_min,,,,,3.5999289,
b2c27,492,charge-low,V_min,,,,,3.5998945,
b2c32,515,charge-low,V_min,,,,,3.5998425,
b2c36,534,charge-low,V_min,,,,,3.6000223,
b2c36,535,charge-low,V_min,,,,,3.5998459,
b2c36,539,charge-low,V_min,,,,,3.6000729,
b2c36,544,charge-low,V_min,,,,,3.5998821,
b2c36,545,charge-low,V_min,,,,,3.599925,
b2c36,548,charge-low,V_min,,,,,3.5999432,
b2c36,554,charge-low,V_min,,,,,3.5999851,
b2c36,555,charge-low,V_min,,,,,3.6000481,
b2c36,558,charge-low,V_min,,,,,3.6000166,
b2c36,559,charge-low,V_min,,,,,3.5998449,
b2c37,494,charge-low,V_min,,,,,3.6000175,
b2c37,497,charge-low,V_min,,,,,3.599885,
b2c38,462,charge-low,V_min,,,,,3.6000257,
b2c38,464,charge-low,V_min,,,,,3.5998836,
b2c38,465,charge-low,V_min,,,,,3.5998635,
b2c38,471,charge-low,V_min,,,,,3.5998588,
b2c38,477,charge-low,V_min,,,,,3.5998473,
b2c38,478,charge-low,V_min,,,,,3.5999074,
b2c40,120,charge-low,V_min,,,,,3.279829,
b3c1,583,charge-low,V_min,,,,,3.3555737,
b3c6,550,charge-low,V_min,,,,,3.3625789,
b3c17,15,charge-low,V_min,,,,,3.3551574,
b3c24,295,charge-low,V_min,,,,,3.3550901,
b3c32,299,charge-low,V_min,,,,,3.3702583,
b3c32,348,charge-low,V_min,,,,,3.3715029,
b3c35,356,charge-low,V_min,,,,,3.3543591,
b3c35,677,charge-low,V_min,,,,,3.3568397,
b3c37,949,charge-low,V_min,,,,,3.2721782,
b1c0,611,charge-low,V_max,,,,,,3.5597467
b1c0,639,charge-low,V_max,,,,,,3.5545397
b1c0,674,charge-low,V_max,,,,,,3.5896187
b1c0,705,charge-low,V_max,,,,,,3.551404
b1c0,706,charge-low,V_max,,,,,,3.5698633
b1c0,748,charge-low,V_max,,,,,,3.5760174
b1c0,757,charge-low,V_max,,,,,,3.5990019
b1c0,767,charge-low,V_max,,,,,,3.5881319
b1c0,832,charge-low,V_max,,,,,,3.5663052
b1c0,848,charge-low,V_max,,,,,,3.5975046
b1c0,1580,charge-low,V_max,,,,,,3.6167669
b1c0,1774,charge-low,V_max,,,,,,3.6376123
b1c0,1814,charge-low,V_max,,,,,,3.6171856
b1c0,1831,charge-low,V_max,,,,,,3.6218233
b1c1,1877,charge-low,V_max,,,,,,3.6168318
b1c1,1906,charge-low,V_max,,,,,,3.6209221
b1c1,1908,charge-low,V_max,,,,,,3.618907
b1c1,1968,charge-low,V_max,,,,,,3.6173601
b1c1,1969,charge-low,V_max,,,,,,3.619175
b1c1,1986,charge-low,V_max,,,,,,3.6340628
b1c1,1995,charge-low,V_max,,,,,,3.6264191
b1c1,2011,charge-low,V_max,,,,,,3.6168175
b1c1,2019,charge-low,V_max,,,,,,3.6190634
b1c1,2023,charge-low,V_max,,,,,,3.6220751
b1c1,2028,charge-low,V_max,,,,,,3.6210451
b1c1,2059,charge-low,V_max,,,,,,3.6191015
b1c1,2087,charge-low,V_max,,,,,,3.6217308
b1c1,2088,charge-low,V_max,,,,,,3.669425
b1c1,2100,charge-low,V_max,,,,,,3.6345787
b1c1,2126,charge-low,V_max,,,,,,3.6223679
b1c1,2153,charge-low,V_max,,,,,,3.6396904
b1c2,2061,charge-low,V_max,,,,,,3.6203537
b1c2,2076,charge-low,V_max,,,,,,3.628953
b1c2,2101,charge-low,V_max,,,,,,3.6294699
b1c2,2120,charge-low,V_max,,,,,,3.6243725
b1c2,2143,charge-low,V_max,,,,,,3.6175375
b1c3,1234,charge-low,V_max,,,,,,3.6191573
b1c9,1042,charge-low,V_max,,,,,,3.6216035
b1c18,677,charge-low,V_max,,,,,,3.6290755
b1c30,699,charge-low,V_max,,,,,,3.6248503
b1c33,743,charge-low,V_max,,,,,,3.6262217
b1c34,733,charge-low,V_max,,,,,,3.6200919
b1c35,692,charge-low,V_max,,,,,,3.6239219
b1c38,606,charge-low,V_max,,,,,,3.6285219
b2c3,332,charge-low,V_max,,,,,,3.6236353
b2c6,506,charge-low,V_max,,,,,,3.6269975
b2c10,580,charge-low,V_max,,,,,,3.6179733
b2c10,586,charge-low,V_max,,,,,,3.6160536
b2c10,595,charge-low,V_max,,,,,,3.6177654
b2c17,499,charge-low,V_max,,,,,,3.6189351
b2c17,510,charge-low,V_max,,,,,,3.618402
b2c17,514,charge-low,V_max,,,,,,3.6172976
b2c17,521,charge-low,V_max,,,,,,3.6174617
b2c18,484,charge-low,V_max,,,,,,3.6161203
b2c19,458,charge-low,V_max,,,,,,3.6393142
b2c20,512,charge-low,V_max,,,,,,3.619698
b2c20,527,charge-low,V_max,,,,,,3.6323647
b2c21,486,charge-low,V_max,,,,,,3.6287465
b2c21,496,charge-low,V_max,,,,,,3.6207442
b2c21,499,charge-low,V_max,,,,,,3.6183553
b2c23,524,charge-low,V_max,,,,,,3.6235232
b2c27,465,charge-low,V_max,,,,,,3.6365805
b2c28,507,charge-low,V_max,,,,,,3.6198759
b2c29,411,charge-low,V_max,,,,,,3.6369772
b2c29,494,charge-low,V_max,,,,,,3.6280422
b2c29,495,charge-low,V_max,,,,,,3.6173925
b2c30,488,charge-low,V_max,,,,,,3.6203122
b2c30,493,charge-low,V_max,,,,,,3.6176496
b2c30,495,charge-low,V_max,,,,,,3.6210198
b2c30,502,charge-low,V_max,,,,,,3.6242127
b2c33,516,charge-low,V_max,,,,,,3.617166
b2c36,538,charge-low,V_max,,,,,,3.6161785
b2c40,496,charge-low,V_max,,,,,,3.6402454
b2c40,504,charge-low,V_max,,,,,,3.6186323
